gene	phi
ZNF71	0.002504268
DHX57	0.002497373
BRD8	0.002496041
TRMT2A	0.002493959
UGT2B28	0.002491142
GJB7	0.002488783
TNFRSF10C	0.00248602
C7	0.002484411
PEG3	0.00247278
SLC22A15	0.002471169
CYP4A11	0.002465678
PCCB	0.002464862
IL20	0.002461932
CYP27A1	0.002458895
PAPL	0.002456896
ADAMTS12	0.002455263
ITIH2	0.002448856
RHOT2	0.002442673
CES1	0.00243975
TRIM61	0.002434629
DSC1	0.002433339
GP1BA	0.002429848
PCDHGC5	0.002421897
ASXL1	0.002419396
BID	0.002414522
CTNNA3	0.0024142
ZNF227	0.002400035
ARFGAP3	0.002390089
KBTBD4	0.002389768
XYLB	0.002381726
TRPV2	0.002381055
MFSD7	0.002380811
TREML4	0.002380351
SPATA6	0.002363031
SIGLEC8	0.002361696
AP5S1	0.002358582
GOLGA7B	0.002346008
LMOD2	0.002340329
RFT1	0.002338344
SLC23A1	0.002332136
GSTA2	0.002329473
FBXL6	0.002327492
FKBP10	0.002324719
TRIM16	0.002315481
CD160	0.002313174
HABP2	0.002310916
COL4A3	0.002306521
MTMR11	0.002304257
CALML4	0.002303554
ACOXL	0.002303139
KLHDC1	0.002301425
WDR6	0.002299823
MYZAP	0.002297658
NBAS	0.002292622
CCDC158	0.002288908
KIAA2013	0.002285645
TYRO3	0.002284054
OGDHL	0.002283298
KCNRG	0.002276469
NARS2	0.002270985
GFRA4	0.002266902
ESYT3	0.00226649
MRPL49	0.002265816
ZNF519	0.002265523
TAP1	0.002263313
LRRC6	0.002255118
APITD1	0.002238796
ACAD11	0.002234809
MTR	0.002226082
MXD3	0.002223843
C4orf29	0.002222684
LGSN	0.002217734
HRASLS	0.002214449
TMC1	0.002209164
UGT2B4	0.002202244
LYZ	0.002201083
ALPI	0.002196962
MMP27	0.00219558
PROM1	0.002191197
GRK7	0.002189108
TMEM54	0.00218548
NT5DC2	0.002181993
MME	0.002181055
ZNF497	0.002177897
PARP3	0.002176211
IFNA21	0.002173366
PCDHGB3	0.002172162
CSN1S1	0.002169667
NSUN5	0.002166667
NPVF	0.002165957
KRT26	0.002165372
USHBP1	0.002157915
PHKG1	0.002150028
ITGB3BP	0.002140961
TCEB3B	0.002133924
ZNF345	0.002129083
TCTN1	0.002127975
C20orf85	0.002124657
SHPK	0.00212222
C4orf26	0.002111702
GTF2H4	0.002110698
PRMT3	0.002108769
HN1L	0.002103932
MIA	0.002094212
IGLL5	0.002092957
DNAJC5G	0.002092641
ANKDD1A	0.002090103
NUDT7	0.002082947
SHMT1	0.002079117
POMT1	0.002078938
FUT4	0.00207392
FBXW12	0.00206863
SOAT1	0.002067569
FAM19A3	0.002063342
HIST1H1A	0.002055424
PXMP2	0.00204468
CDHR3	0.002036841
KRT76	0.00203596
DPP7	0.00203321
CCDC113	0.002026552
LACE1	0.002016652
C11orf71	0.002013405
ZNF680	0.002012937
ZNF669	0.002010555
KRBA2	0.002010261
NTN3	0.002007745
CCDC86	0.00200546
COLQ	0.002003815
CDK11A	0.002001544
PCDHGB4	0.001998821
LAP3	0.001990894
APBB3	0.001965942
FCHSD1	0.001955967
CCDC149	0.00194903
APOL5	0.001948192
TBXAS1	0.001945467
FAM83E	0.00194432
TXNDC5	0.001943188
SLC17A4	0.001935344
C1orf53	0.001934402
CYP4F11	0.001923939
BTBD16	0.001923647
CNGA1	0.001921218
TRIM37	0.001920833
UPK2	0.001916291
CCT8L2	0.001906637
KLC3	0.001903015
SLC7A7	0.001896631
CSF3R	0.001893283
ENTPD8	0.001892751
HIST3H3	0.001890792
OLFML2B	0.001889325
TOMM20L	0.00188403
CRELD1	0.001879987
SMAD9	0.00187231
ENTPD5	0.001870572
METTL22	0.001870437
MOK	0.001869898
LRRC71	0.001867195
MVP	0.001867171
TRPV4	0.001864867
ENTPD2	0.00186091
AIRE	0.001859244
HTR3B	0.001844739
CKAP4	0.001842928
NSMAF	0.001834387
PLA2G1B	0.001833546
HFE2	0.001830173
METTL13	0.001830071
ZNF391	0.001825792
CYP1B1	0.001818694
NLN	0.001802264
UBE2C	0.001802236
LMBR1L	0.001794244
C6orf118	0.001791658
SCPEP1	0.001786221
TTLL10	0.001784371
GRP	0.001783942
ZNF467	0.00178195
TGS1	0.00178093
RAD54L	0.001779557
MMP8	0.00177526
ACTR8	0.001773361
ZNF683	0.001758642
UFSP2	0.001757817
PYHIN1	0.001754241
CYP1A1	0.001752722
TAF1A	0.001750265
MUSTN1	0.001750185
TRPV1	0.001747044
SLC17A5	0.001743147
ZMYND15	0.001738776
SDAD1	0.001737135
OCM	0.00173375
CD209	0.001730412
LY75	0.001730163
DYX1C1	0.001710142
ATG4D	0.001705288
TRIM58	0.001705122
HIST1H3A	0.001704571
SCLT1	0.001704199
GHDC	0.00170368
ZNF700	0.001696877
ZNF561	0.00169677
KPTN	0.001696764
HIST1H4E	0.001689633
ZNF107	0.001689313
ITGB3	0.001687802
CD276	0.001684844
ARSG	0.001682141
FMO2	0.001681545
DHX16	0.001681517
ATP6V1C2	0.001680515
PSG4	0.001671592
LRR1	0.001668247
FGFRL1	0.001668196
ZNF230	0.001664532
TOR1AIP2	0.00166452
SCN11A	0.001663426
ARHGAP9	0.001660599
LYRM5	0.001659541
RPGRIP1L	0.00165719
ANGEL1	0.001647459
PTK6	0.001641392
TEX9	0.001641205
KRT38	0.001639642
EPB41L4A	0.001639315
ZIM3	0.001634186
MBIP	0.001632956
NLRP6	0.001632467
C16orf59	0.001628069
BHMT	0.001628053
HIST3H2BB	0.001624262
CD3EAP	0.001621507
SUN5	0.001620989
VNN1	0.001620395
SGOL2	0.001617859
KRT40	0.001614685
TRIM50	0.001613978
HYLS1	0.001613522
TRIM15	0.001611358
PRSS35	0.001607284
LRIG2	0.00160397
ZNF485	0.001603565
C14orf166B	0.001603439
ESPNL	0.001594413
ZNF396	0.001590955
ZNF514	0.001581801
MRPS31	0.001578956
A1BG	0.001578588
ZNF773	0.00157679
BCAT2	0.001572981
LY6D	0.00157148
RBMS2	0.001570684
TNS4	0.001570384
WDSUB1	0.001568801
AMH	0.001566214
SEC16B	0.001565797
FANCD2	0.001564312
CHPF	0.001560901
C20orf166	0.001559896
ZBTB40	0.001553917
SLC38A6	0.001551327
ALDH3A2	0.001547901
TMEM143	0.00154673
SLC16A13	0.001543291
ACOT13	0.001542232
PSG8	0.001541625
ARMC2	0.001536711
TES	0.001536334
SMPD2	0.001535382
TRMT11	0.00153093
SHF	0.001528629
TOM1L1	0.001527292
ASB10	0.001525402
TXNDC15	0.001520698
AGGF1	0.001518067
CCDC13	0.001511556
ZNF621	0.00151053
RPH3AL	0.001508077
SCAF1	0.001507807
CCDC67	0.0015069
SLC12A9	0.001505533
FBXL13	0.001503439
L3MBTL1	0.001503383
WDR72	0.001502589
CASP7	0.001497767
SCARF1	0.001482755
SLC34A3	0.001481415
NADSYN1	0.001475209
AKR1C1	0.001473116
DPEP2	0.001468366
WDR88	0.001466462
FCRLB	0.001465883
OPN4	0.001464977
TUBE1	0.001456548
MFSD9	0.001451875
ZACN	0.001451178
EPSTI1	0.001450889
KRT32	0.001450223
UBXN6	0.001449062
KRT35	0.001445928
ALKBH1	0.001442304
MKNK2	0.001437237
ALDH3A1	0.001436905
NUDT17	0.001435631
IBSP	0.001432423
CASP5	0.001428097
TMEM79	0.001426769
AGPAT5	0.001426655
KIAA1217	0.001421816
B4GALNT3	0.001420391
SHBG	0.001417237
MFSD11	0.001410669
CNBD1	0.001410481
SGSM3	0.00140981
SMYD4	0.001408497
EXD3	0.001407957
MICALL2	0.001405068
PRAMEF4	0.001405024
NR1I3	0.001397756
SH2D5	0.001394771
CYP2C18	0.001392549
SLC2A5	0.001387976
MTRR	0.001384833
FAH	0.001383261
ELMOD3	0.001379041
PEX12	0.001377041
HARBI1	0.001376168
ZNF44	0.001368334
ANKRD32	0.001367321
PAFAH2	0.001366374
LRRC39	0.001364697
CLNK	0.001354942
TUBA3C	0.001352512
WBP4	0.001347603
RNF133	0.00134735
ALKBH3	0.001343736
ART1	0.001342512
NAALAD2	0.001341692
CDHR5	0.001341523
KIAA1257	0.001339596
TELO2	0.001336221
RABEPK	0.001335156
ANKRD42	0.001330346
SH2D2A	0.001324593
MIPEP	0.001307602
FBF1	0.001305498
ACTR6	0.001303454
MAD1L1	0.001300592
KRT33B	0.001299067
KCNA7	0.001296003
TBPL2	0.001295528
GPR39	0.001295229
HADHA	0.001294311
IKBIP	0.001290973
TLR2	0.00128877
ACACB	0.00128513
MLF1	0.001285058
KLHL20	0.001283619
METTL2A	0.001282755
P2RX6	0.001282713
SERPINA10	0.001281821
IGFLR1	0.00127519
VIPR1	0.001267385
C8orf58	0.001262015
ZNF568	0.001259482
NUCB2	0.001256654
LPAR2	0.001252176
ATXN1	0.001248585
ZNF586	0.001247955
C2orf53	0.001247517
AIPL1	0.001247109
CDCP2	0.001244096
ZSWIM2	0.001236802
TFAP2E	0.001234226
DPY19L3	0.001229924
EFHC1	0.001228124
CANT1	0.001228059
PIGM	0.001222641
ERCC8	0.001219105
CCDC69	0.001218928
MTERFD2	0.001216746
TTC21B	0.001206891
SLC38A10	0.001197412
NEK11	0.00119474
CATSPERB	0.001187978
HSD3B2	0.001185396
CD1D	0.00118109
CLPB	0.00117978
ATP6V0D2	0.001177964
SEMA4A	0.001170841
CREB3	0.001166221
SP8	0.001165287
RNF215	0.001164375
MKI67IP	0.001158215
CDH15	0.001153687
DOK2	0.001150356
ABP1	0.001150007
PCSK4	0.001146761
ANXA3	0.001143098
RPAP1	0.001141667
C19orf35	0.001136081
MRPL46	0.001131187
PTER	0.001130893
ZNF142	0.001130866
SLC25A35	0.001129131
GALC	0.00112742
TMEM63A	0.001126504
SLC5A4	0.001124907
MYO19	0.001121134
MOAP1	0.001117881
MAN2C1	0.001113385
C20orf195	0.001112727
CIAO1	0.00111213
ACTL7B	0.001102697
SUCNR1	0.001101076
ROM1	0.001094666
GPRC5A	0.001089138
NRAP	0.001081112
CCDC74A	0.001080179
GAS2L3	0.001080166
CCDC89	0.001077464
TMPRSS15	0.001077111
SSTR4	0.00107507
TRPA1	0.001073742
GCNT2	0.001069079
ANKK1	0.001067601
CRYL1	0.001067327
ZCWPW1	0.001064395
DENND1C	0.001055153
IST1	0.001054883
THNSL2	0.001053567
PACRG	0.001053531
CFI	0.001052777
ATP6V1E2	0.001043775
C14orf79	0.00103779
ENDOV	0.001034349
ERCC2	0.001033638
GIPC2	0.001032328
ACY1	0.001030575
INPP5F	0.001030154
KTI12	0.001026726
ACOX3	0.001025176
BRCA1	0.001024099
GLB1L3	0.0010234
BTN2A1	0.00102176
CAPN13	0.001021664
PADI2	0.001021373
TTLL12	0.001020146
KLRG2	0.001018494
CARD10	0.001018025
LRRK2	0.001014011
DYNC2H1	0.001008888
CCDC129	0.001007098
MS4A14	0.001006441
AEN	0.001006264
BBS7	0.001005578
ANKRA2	0.00100503
STBD1	0.001001798
DTWD1	0.001001336
KDSR	0.001001101
ZNF197	0.001000123
GRAMD2	9.99E-04
DSG3	9.97E-04
STK10	9.95E-04
PFKL	9.95E-04
HAP1	9.90E-04
TFAM	9.90E-04
FLYWCH1	9.89E-04
KIAA0195	9.88E-04
SLC25A34	9.85E-04
CAPN11	9.85E-04
TSFM	9.84E-04
CD93	9.84E-04
MAS1L	9.83E-04
C6orf222	9.83E-04
C10orf129	9.81E-04
SERHL2	9.81E-04
TMCO3	9.81E-04
SYCE1	9.75E-04
ADAM2	9.74E-04
OR4C15	9.58E-04
SLC12A8	9.58E-04
ZNF540	9.58E-04
AS3MT	9.57E-04
SEC23B	9.54E-04
DNAH1	9.54E-04
DENND2C	9.52E-04
WBSCR28	9.49E-04
SPG21	9.46E-04
SPATA4	9.45E-04
EPS8L3	9.45E-04
CCDC54	9.34E-04
NEK4	9.32E-04
NOXO1	9.32E-04
PINX1	9.31E-04
PLD2	9.29E-04
DNAI2	9.27E-04
GIMAP8	9.26E-04
TTC39B	9.25E-04
RAD1	9.23E-04
SLC25A2	9.22E-04
NLRX1	9.22E-04
RGS22	9.22E-04
C4orf51	9.21E-04
FBXO27	9.20E-04
STAC3	9.19E-04
EHHADH	9.18E-04
PLEKHB2	9.17E-04
MAGEF1	9.17E-04
VWA3A	9.15E-04
EVC2	9.14E-04
ART5	9.12E-04
OTUD6B	9.12E-04
MCCC1	9.10E-04
C17orf80	9.09E-04
C7orf31	9.04E-04
ZNF781	9.02E-04
GLT1D1	8.98E-04
F11	8.97E-04
GP6	8.95E-04
LGALS4	8.94E-04
ZNF627	8.94E-04
NMI	8.91E-04
ABCG8	8.90E-04
CNPY4	8.89E-04
ITGB4	8.88E-04
STX19	8.88E-04
OR10AD1	8.88E-04
TEX26	8.84E-04
ACSBG2	8.82E-04
ECM1	8.81E-04
OR4K14	8.79E-04
GGPS1	8.79E-04
FRZB	8.77E-04
SPG20	8.75E-04
DDX11	8.66E-04
TTC33	8.60E-04
ALOX15B	8.58E-04
TRUB2	8.51E-04
PENK	8.50E-04
OLFML2A	8.49E-04
ODAM	8.43E-04
BCS1L	8.43E-04
DNAJC27	8.36E-04
OR4D9	8.35E-04
OR2T4	8.30E-04
CES5A	8.29E-04
OR8J1	8.27E-04
ZNF214	8.27E-04
CCDC148	8.22E-04
GNPTG	8.21E-04
MORN3	8.20E-04
OR9G4	8.19E-04
TPRG1L	8.18E-04
KLC4	8.15E-04
MX1	8.12E-04
GJB5	8.09E-04
LCA5L	8.09E-04
PDPR	8.04E-04
GLB1L2	8.04E-04
HKDC1	8.03E-04
SKA1	8.02E-04
IRAK2	8.01E-04
ZDHHC13	8.01E-04
SYTL3	7.99E-04
BCHE	7.99E-04
SLC44A3	7.97E-04
AIMP2	7.94E-04
SLC5A11	7.94E-04
AHI1	7.93E-04
HRASLS5	7.92E-04
OR2T34	7.87E-04
C11orf82	7.86E-04
ASB2	7.85E-04
SLC25A45	7.83E-04
SETMAR	7.81E-04
MKI67	7.79E-04
GAL3ST4	7.75E-04
EMR3	7.74E-04
CD300C	7.73E-04
UGT2B15	7.71E-04
OR2L13	7.69E-04
DPRX	7.68E-04
C7orf63	7.65E-04
CLEC12B	7.62E-04
TEX101	7.60E-04
CCDC28A	7.57E-04
CASP6	7.57E-04
FLAD1	7.56E-04
OR2L2	7.56E-04
ZMAT5	7.56E-04
OR2M4	7.54E-04
GPNMB	7.54E-04
CCDC102B	7.54E-04
L3MBTL4	7.53E-04
CIDEB	7.52E-04
ACO1	7.52E-04
ORAI1	7.50E-04
N4BP2L2	7.49E-04
C11orf54	7.46E-04
MCM7	7.46E-04
MMP25	7.43E-04
RDH13	7.42E-04
DBH	7.41E-04
PGLYRP2	7.40E-04
C1orf111	7.36E-04
OR52I1	7.36E-04
SP140L	7.36E-04
OR2K2	7.34E-04
C6orf25	7.34E-04
ZNF57	7.33E-04
OR1L1	7.32E-04
OR4A5	7.32E-04
OR5H1	7.31E-04
NIPSNAP3A	7.31E-04
TPSG1	7.27E-04
NPC1	7.26E-04
LRP5L	7.25E-04
OR4B1	7.24E-04
LGALS12	7.22E-04
OTOP3	7.20E-04
EXOC3L4	7.19E-04
TEP1	7.16E-04
APIP	7.16E-04
ZNF776	7.15E-04
HIPK4	7.12E-04
OR6F1	7.10E-04
PADI1	7.09E-04
GGT5	7.09E-04
ZNF709	7.07E-04
CCDC111	7.04E-04
OR4A47	7.03E-04
TEDDM1	7.03E-04
OR4C16	7.00E-04
ABTB2	7.00E-04
ITPRIPL1	6.99E-04
BAK1	6.98E-04
CDKL3	6.98E-04
SLC28A1	6.97E-04
C9orf135	6.95E-04
IZUMO4	6.94E-04
ICAM3	6.93E-04
PMS2	6.92E-04
C5orf28	6.92E-04
TMEM99	6.91E-04
WDR27	6.90E-04
NUMBL	6.89E-04
OR8D4	6.87E-04
MAP9	6.82E-04
ANKLE1	6.80E-04
DFFA	6.73E-04
LRRC27	6.72E-04
HAL	6.70E-04
RHPN1	6.70E-04
CES2	6.65E-04
UGT1A8	6.62E-04
BTN3A3	6.58E-04
WDR41	6.57E-04
DQX1	6.57E-04
PPAPDC1B	6.55E-04
LPCAT2	6.55E-04
VPS39	6.54E-04
ARHGEF16	6.54E-04
PWP1	6.54E-04
ZNF676	6.51E-04
PALLD	6.51E-04
PHLDB3	6.51E-04
FGA	6.50E-04
POLK	6.49E-04
EXPH5	6.46E-04
STAG3	6.46E-04
UGT2A3	6.46E-04
OIT3	6.44E-04
CC2D1B	6.43E-04
NNMT	6.42E-04
RTTN	6.42E-04
PMM2	6.41E-04
NACA2	6.40E-04
CMA1	6.35E-04
FAM177B	6.34E-04
C11orf1	6.32E-04
SIGLEC5	6.31E-04
SLC6A18	6.29E-04
TIRAP	6.29E-04
SHCBP1L	6.22E-04
TAF1C	6.22E-04
FAM111A	6.17E-04
ATP6V0A4	6.16E-04
CCDC38	6.16E-04
NAA16	6.15E-04
SPEF2	6.15E-04
ZNF354C	6.14E-04
THAP8	6.11E-04
CR1L	6.09E-04
TTC37	6.08E-04
REP15	6.04E-04
ZNF714	6.04E-04
MPZL2	6.04E-04
C12orf65	6.03E-04
CALCR	6.03E-04
UBA7	5.98E-04
UGT1A9	5.98E-04
MCF2L2	5.96E-04
FAM209A	5.95E-04
MED29	5.93E-04
KIAA0146	5.92E-04
SLC28A2	5.89E-04
TMEM139	5.86E-04
FAM209B	5.86E-04
TGM1	5.85E-04
LIPC	5.84E-04
ILDR1	5.83E-04
THYN1	5.81E-04
ARL14	5.78E-04
CD96	5.78E-04
KLHL30	5.77E-04
CLCN2	5.76E-04
COL8A2	5.76E-04
FGFBP1	5.75E-04
TSR1	5.74E-04
CNDP1	5.74E-04
PLBD1	5.72E-04
B4GALNT2	5.71E-04
DYRK3	5.71E-04
TBC1D9B	5.68E-04
C2orf70	5.67E-04
COMMD2	5.65E-04
CCDC116	5.64E-04
SEMA6C	5.64E-04
PTTG2	5.63E-04
DDX31	5.62E-04
NELL1	5.62E-04
SH3TC2	5.60E-04
ZNF677	5.58E-04
UGT3A2	5.57E-04
RFTN1	5.56E-04
OIP5	5.55E-04
ATP10D	5.53E-04
MAP1LC3B2	5.52E-04
ANKMY1	5.49E-04
PHTF1	5.44E-04
SLC22A10	5.43E-04
LYZL1	5.41E-04
EPX	5.38E-04
ITPKB	5.38E-04
FKTN	5.38E-04
CEP112	5.37E-04
TYK2	5.37E-04
CDH26	5.35E-04
C1orf87	5.32E-04
KIAA1524	5.27E-04
TBC1D2	5.24E-04
TCTE1	5.22E-04
FRMD1	5.21E-04
ZSCAN29	5.20E-04
MFSD1	5.20E-04
BCLAF1	5.15E-04
C2orf50	5.15E-04
IVL	5.15E-04
ZSCAN5B	5.15E-04
PRKD1	5.11E-04
PRDX6	5.11E-04
ZNF280A	5.10E-04
IFNA6	5.08E-04
AGPAT9	5.07E-04
KRTAP1-1	5.07E-04
HHATL	5.06E-04
UFL1	5.06E-04
ZSCAN21	5.04E-04
UPF3A	5.04E-04
TTLL5	5.03E-04
SIRPD	5.01E-04
USP17L2	5.00E-04
AP4M1	4.97E-04
SLC46A3	4.94E-04
LRGUK	4.94E-04
TCERG1L	4.94E-04
REG3G	4.93E-04
PLIN1	4.89E-04
KRTAP13-1	4.86E-04
CCDC171	4.86E-04
KRTAP13-2	4.85E-04
TXLNB	4.85E-04
KLHDC7B	4.85E-04
BBS4	4.84E-04
DUS1L	4.84E-04
SGOL1	4.83E-04
SLC22A2	4.83E-04
CCDC40	4.83E-04
ARL16	4.82E-04
PNPLA8	4.80E-04
CPB2	4.77E-04
CDRT1	4.77E-04
FAM83B	4.72E-04
CAPS	4.72E-04
SPRR3	4.70E-04
AK7	4.63E-04
PSG3	4.63E-04
ZNF253	4.61E-04
PGPEP1L	4.61E-04
ATP10B	4.61E-04
CHRNE	4.60E-04
FAM81B	4.59E-04
EBNA1BP2	4.59E-04
MSH6	4.56E-04
SETD4	4.54E-04
CCDC78	4.54E-04
GTF2F1	4.53E-04
PPIF	4.53E-04
TBC1D10C	4.52E-04
ADAMTS8	4.51E-04
KDELC2	4.51E-04
C1orf177	4.50E-04
THADA	4.50E-04
RSPH4A	4.48E-04
NAGLU	4.46E-04
ZNF572	4.46E-04
PGBD1	4.45E-04
KIAA1377	4.42E-04
ALDH1B1	4.41E-04
MFSD12	4.36E-04
KIAA1614	4.28E-04
HIST1H4B	4.27E-04
CHST4	4.25E-04
EXOC3L1	4.25E-04
TIGD6	4.25E-04
TRIM49	4.24E-04
ZNF517	4.24E-04
TEKT2	4.24E-04
ELAC2	4.23E-04
C10orf53	4.21E-04
PPP1R32	4.21E-04
GPR142	4.21E-04
JMJD4	4.21E-04
RFC4	4.20E-04
C3orf27	4.19E-04
C22orf15	4.17E-04
KCNG4	4.17E-04
PIPOX	4.14E-04
MST1	4.13E-04
GCFC2	4.13E-04
TDG	4.12E-04
C1orf127	4.10E-04
CECR1	4.09E-04
WRN	4.08E-04
CYP3A5	4.06E-04
ASPH	4.04E-04
NUSAP1	4.04E-04
VEPH1	4.03E-04
ZNF616	4.02E-04
TTC29	4.01E-04
ZIK1	3.99E-04
RASAL1	3.97E-04
MRPL37	3.95E-04
ZIC5	3.93E-04
PTPN18	3.93E-04
KRT83	3.92E-04
SLC22A13	3.92E-04
TRIB3	3.90E-04
MMP3	3.89E-04
TUBGCP5	3.85E-04
CPA4	3.84E-04
SLC18A1	3.83E-04
CCDC121	3.82E-04
NPHP3	3.81E-04
DRD5	3.81E-04
MMP1	3.81E-04
CHIA	3.81E-04
CPB1	3.80E-04
IQCB1	3.80E-04
ZNF488	3.80E-04
PCDHB15	3.79E-04
EEF2K	3.78E-04
DNASE2B	3.76E-04
LILRA2	3.74E-04
GDF9	3.74E-04
LMO7	3.73E-04
NEU3	3.73E-04
BCKDHA	3.72E-04
ZSCAN1	3.65E-04
CHRNA3	3.64E-04
FAM178B	3.61E-04
CHRNA1	3.57E-04
RAD51D	3.55E-04
ECD	3.53E-04
UTP14C	3.53E-04
LRRC66	3.49E-04
ERICH1	3.48E-04
TAS1R2	3.48E-04
CHRNA6	3.46E-04
HIST1H4A	3.46E-04
NUDT9	3.46E-04
CCDC146	3.46E-04
CEP128	3.45E-04
P2RX5	3.44E-04
RRP36	3.41E-04
ZNF333	3.39E-04
FAM46A	3.38E-04
ITGB6	3.38E-04
KLHL5	3.38E-04
ZNF557	3.36E-04
ALPK3	3.34E-04
ZPLD1	3.34E-04
NPEPL1	3.33E-04
DISP1	3.32E-04
TRNT1	3.28E-04
KRT16	3.27E-04
ZNF486	3.26E-04
ABCC6	3.25E-04
PSG5	3.25E-04
TTC23L	3.24E-04
ZNF763	3.23E-04
MZF1	3.21E-04
PTOV1	3.19E-04
ZNF136	3.19E-04
HIBCH	3.19E-04
SSH3	3.19E-04
SNX32	3.19E-04
PON1	3.17E-04
TUBA3E	3.16E-04
TYW5	3.16E-04
LMAN2L	3.14E-04
HLA-C	3.13E-04
EFCAB7	3.10E-04
RNF32	3.10E-04
FHOD1	3.09E-04
C1orf63	3.09E-04
FAM90A1	3.06E-04
ENO3	3.05E-04
CTSW	3.02E-04
KLHDC7A	3.02E-04
PTCD3	2.98E-04
FBXO40	2.97E-04
SERPINB13	2.96E-04
PPP1R15A	2.96E-04
IL31RA	2.92E-04
ATP5J2-PTCD1	2.92E-04
SIRPG	2.92E-04
TGM6	2.90E-04
CEP63	2.90E-04
BDKRB1	2.89E-04
SUMF2	2.89E-04
ZP1	2.88E-04
TGIF1	2.84E-04
CPT1B	2.84E-04
ANGPTL5	2.83E-04
OBSL1	2.81E-04
ANO5	2.81E-04
ZNF438	2.79E-04
MPEG1	2.79E-04
ADCY4	2.78E-04
WDR17	2.77E-04
FERMT1	2.77E-04
AMZ2	2.77E-04
CASQ1	2.77E-04
CCR5	2.76E-04
PNPLA5	2.75E-04
OSBPL1A	2.73E-04
PI16	2.73E-04
MICALCL	2.73E-04
SLC38A8	2.71E-04
CTBS	2.70E-04
HELB	2.69E-04
STOX1	2.68E-04
HMGCLL1	2.68E-04
C6orf58	2.67E-04
SETD9	2.66E-04
EGF	2.64E-04
SLAMF8	2.64E-04
TSSK4	2.62E-04
PSG11	2.60E-04
DPEP1	2.59E-04
HAAO	2.59E-04
ZNF132	2.58E-04
C9orf84	2.58E-04
BTNL8	2.57E-04
CEP70	2.57E-04
GNAT1	2.57E-04
MTHFR	2.56E-04
FAM105A	2.56E-04
FCN2	2.56E-04
PAPSS1	2.56E-04
PTGR2	2.56E-04
SCUBE2	2.55E-04
KRTAP10-6	2.55E-04
GPR1	2.55E-04
STAP2	2.52E-04
GLIPR1	2.52E-04
C14orf37	2.52E-04
MPO	2.51E-04
VWA5A	2.51E-04
EPHA1	2.49E-04
ZNF354B	2.49E-04
VN1R2	2.49E-04
IGHMBP2	2.49E-04
PTCD1	2.48E-04
GJB3	2.48E-04
ANXA5	2.47E-04
ARPC4-TTLL3	2.44E-04
SLC6A16	2.44E-04
FAM166A	2.43E-04
FAM98C	2.43E-04
PGM2	2.43E-04
RAB36	2.43E-04
BNIPL	2.42E-04
PVRIG	2.41E-04
ARGFX	2.40E-04
DALRD3	2.40E-04
PCDHB11	2.39E-04
CLCNKB	2.38E-04
GEMIN4	2.36E-04
ESYT1	2.35E-04
AKR1D1	2.35E-04
NVL	2.33E-04
KIR2DL1	2.30E-04
OR1K1	2.29E-04
ASNSD1	2.28E-04
TAS2R14	2.28E-04
FAM83C	2.28E-04
TRDN	2.27E-04
POLI	2.25E-04
GIMAP2	2.25E-04
SCFD2	2.24E-04
TPTE	2.23E-04
SBK2	2.22E-04
UGT2A1	2.21E-04
SIGLEC12	2.21E-04
TAF1B	2.21E-04
ZNF426	2.20E-04
ZNF215	2.20E-04
TRPM5	2.19E-04
CCDC37	2.18E-04
DHTKD1	2.18E-04
ZNF74	2.18E-04
CWH43	2.17E-04
SHCBP1	2.17E-04
PLEKHH2	2.17E-04
PBLD	2.16E-04
TOP1MT	2.14E-04
CALHM1	2.14E-04
SMC4	2.13E-04
ZNF283	2.11E-04
RCN3	2.10E-04
CEP192	2.10E-04
OR9A2	2.10E-04
SMPD1	2.08E-04
OR6K2	2.08E-04
SCEL	2.08E-04
BBS10	2.07E-04
KIAA1009	2.06E-04
BPIFB4	2.06E-04
LILRB2	2.05E-04
SARDH	2.04E-04
NUDT19	2.03E-04
MSH4	2.01E-04
DNASE1	1.99E-04
GBP3	1.99E-04
GZMA	1.99E-04
ZNF813	1.97E-04
KLKB1	1.95E-04
XPC	1.95E-04
ADCK2	1.95E-04
GLDC	1.95E-04
CEL	1.94E-04
OR1E1	1.94E-04
ZNF417	1.94E-04
SPATA7	1.93E-04
PRG3	1.92E-04
OR1I1	1.92E-04
GPR31	1.91E-04
SCIN	1.91E-04
OR11G2	1.91E-04
PHYHD1	1.91E-04
MIF4GD	1.90E-04
ZNF256	1.90E-04
CCDC30	1.90E-04
ASB15	1.90E-04
ELSPBP1	1.90E-04
OR4N4	1.90E-04
OR2T12	1.89E-04
ME3	1.89E-04
CLEC1A	1.89E-04
ATF5	1.88E-04
C22orf23	1.88E-04
AATF	1.87E-04
ZNF527	1.86E-04
KLRK1	1.86E-04
GPBAR1	1.86E-04
TRPM1	1.86E-04
OR51B5	1.85E-04
DDX51	1.85E-04
OR2T3	1.85E-04
RARRES1	1.84E-04
ADAM15	1.82E-04
TTLL13	1.82E-04
ZNF648	1.80E-04
ZNF543	1.78E-04
NMNAT3	1.78E-04
OR52B4	1.78E-04
LILRB5	1.75E-04
DBF4B	1.75E-04
OR1J2	1.74E-04
WDR78	1.73E-04
OR2M5	1.71E-04
LCTL	1.71E-04
OR5H15	1.71E-04
UMOD	1.71E-04
ZFP37	1.70E-04
SLC26A8	1.70E-04
SLC5A2	1.70E-04
OR5H14	1.69E-04
