gene	s_het
MACC1	0.00328813
KYNU	0.0032876
SLC26A8	0.00328622
C7orf31	0.00328323
CEP63	0.00327574
NBPF3	0.00327417
SPAG16	0.00327073
ENTPD3	0.00326952
C1orf64	0.00326761
MYO19	0.00326636
CNGA3	0.00326602
GPR108	0.00326174
ARL2BP	0.00325903
EMP3	0.00325682
XYLB	0.00325363
TMOD4	0.00324942
ACSF3	0.00324926
GFER	0.00324706
EGFL7	0.00324327
LY96	0.00324099
SLC37A2	0.00323983
DUPD1	0.00323801
PCYOX1	0.00323499
HRH4	0.00323461
TMEM150B	0.00323014
CTC-260F20.3	0.00322851
HDAC10	0.00322732
SLC35F2	0.00322712
PCDHB10	0.0032265
ANXA1	0.0032244
NLRP2	0.00322301
OR8H1	0.00322285
CCDC148	0.00322243
CYP27A1	0.0032218
TMPRSS11A	0.0032212
MXRA7	0.003221
NDUFAF6	0.00321975
FASTKD3	0.00321891
PCP2	0.00321745
SLC17A3	0.00321698
C5orf15	0.00321548
AMY2B	0.00321548
UGT1A9	0.00321381
SEPSECS	0.00321361
EAF2	0.00321231
CCDC11	0.00321224
ATPIF1	0.00321084
HIST1H2AA	0.00321004
GRM6	0.00320751
SPANXN2	0.00320731
CHMP2B	0.00320696
SLC44A4	0.00320691
C20orf166	0.00320665
TSPAN16	0.0032061
OAS1	0.00320433
MCOLN3	0.00320392
MMAA	0.0032033
WFDC11	0.003203
SSUH2	0.00320277
NIPAL1	0.00320121
FHIT	0.00319949
ANXA2R	0.00319856
HRC	0.00319825
TIMM10	0.003198
OR4L1	0.00319678
PRDM9	0.00319413
CYP2J2	0.00319359
DNAAF1	0.00319158
GPN3	0.00319138
L3HYPDH	0.00319094
OR5L1	0.0031905
PARPBP	0.00318835
ACPT	0.00318763
SRMS	0.00318622
PSTPIP1	0.00318572
CDKL3	0.00318465
KRAS	0.00318396
PCDHA7	0.00318309
HIST1H2BL	0.00318261
KCNK7	0.00318154
ASB2	0.00317991
ZNF705G	0.00317949
XIRP1	0.0031791
ZNF714	0.0031757
CDH17	0.00317262
PCOLCE2	0.00317134
ZNF510	0.00317065
CXorf22	0.00316966
RNASE6	0.0031684
ZNF568	0.00316731
MRPL54	0.00316662
UPP2	0.00316561
SP140	0.00316554
OIT3	0.00316244
SAMD3	0.00316199
APOH	0.00316187
CENPO	0.00316065
TCP11L2	0.00316052
RNF207	0.00316029
SNAPC5	0.00316001
PRSS36	0.00315886
C10orf120	0.00315528
MT1M	0.00315431
ALDH2	0.00315415
PPP1R36	0.00315384
OR8J1	0.00315151
MURC	0.00314978
HEBP1	0.00314879
CCDC28B	0.00314853
FAH	0.00314787
IQUB	0.00314553
ART3	0.00314442
HHIPL2	0.00314362
GRAMD3	0.00314315
PRIMPOL	0.00314229
OR10A2	0.00314111
OXSM	0.00314094
DSC3	0.0031399
ZNF114	0.00313724
EMC10	0.00313522
DNAI1	0.00313441
INHBE	0.00313435
CTU2	0.00313309
FAM216B	0.00313032
OLFML2B	0.00312958
GNRH2	0.00312608
JMJD4	0.00312398
OR6B3	0.00312323
CCDC97	0.00312034
MCM9	0.00311946
KRT32	0.00311812
WDR55	0.00311687
IQCH	0.00311543
RAD1	0.00311463
GPR115	0.00311343
C21orf33	0.00311311
ITPRIPL1	0.00311233
KCNV2	0.00310323
VWA2	0.00310073
AKR1B15	0.00309848
EXD1	0.00309545
SLC35G6	0.00309371
MOCOS	0.00309309
TM4SF4	0.00309072
PDZK1IP1	0.00308586
UGT2B28	0.0030857
MASTL	0.00308524
MALSU1	0.00308472
RWDD3	0.00308454
TBX19	0.0030842
GPR97	0.00308297
MTMR8	0.00308174
SLCO1A2	0.00308122
NSUN6	0.00307792
KIF6	0.00307787
METTL3	0.00307787
GRAMD2	0.00307679
C22orf23	0.00307443
SPDL1	0.00307417
LSM3	0.00307228
SIGLEC11	0.00306984
RCN3	0.00306946
MASP2	0.00306576
FAM154B	0.00306459
THUMPD3	0.00306312
NDUFA13	0.00305849
C7	0.00305741
DCT	0.00305667
AL583828.1	0.00305651
TMEM99	0.00305536
GKN1	0.0030518
MMP3	0.00304902
OR5T2	0.0030489
TEX29	0.00304467
DNAJC12	0.00304323
POLR3F	0.00304126
KRT16	0.00303897
OR5B21	0.0030383
CD247	0.00303554
KIF19	0.00303415
HIST1H4H	0.00303106
RNPEP	0.00302904
MED11	0.00302832
INSC	0.00302411
ZFP2	0.00302315
CEP55	0.00302216
CAPSL	0.00302154
SLC35G5	0.00302145
TNFAIP8L3	0.00301195
ZNF468	0.00301085
GPX1	0.00300945
ELP5	0.00300678
TYRP1	0.00300305
TMEM218	0.00300299
CCDC42	0.00300053
C12orf40	0.00299635
CYB5RL	0.00299614
HSPB1	0.00299473
HELB	0.0029933
KLF17	0.0029932
GDPD3	0.00299315
EVI2A	0.00299238
PRSS35	0.00298825
PRG3	0.00298816
RTN4IP1	0.00298744
BBOX1	0.00298614
ALDH9A1	0.00298592
SLFN11	0.00298429
PPT1	0.00298422
C6orf222	0.0029803
PTCRA	0.00297959
NGDN	0.00297812
RBM23	0.00297789
OR4A16	0.00297564
KLRC1	0.00297507
KRTAP5-2	0.00297395
ZCCHC4	0.00297005
C2orf57	0.0029691
LEAP2	0.00296882
DMP1	0.00296816
ZNF169	0.00296495
NREP	0.0029641
IL1A	0.00296288
RWDD2B	0.00295889
KRTAP12-4	0.00295849
OTOL1	0.00295351
OR10K1	0.00295264
ABCG5	0.00295055
KRTAP12-2	0.00294506
CCDC77	0.00294497
FSCN3	0.0029441
SLC35E3	0.00294375
AQP6	0.00294121
DNAH12	0.00293903
GORAB	0.00293844
SLC25A47	0.00293783
AAMDC	0.00293702
S100A5	0.00293533
CPPED1	0.00293394
OR1A1	0.0029325
SSX3	0.00293247
CD276	0.00292913
PRSS3	0.00292854
GLIPR1	0.00292797
ANXA10	0.00292278
CDK20	0.00292271
CSTA	0.0029214
C8orf31	0.00291893
IL1F10	0.00291714
QRFPR	0.00291685
CTSH	0.00291552
KRT8	0.00291401
PIGC	0.00291278
CYP4A11	0.00291201
SPATA6L	0.00291058
KRTAP13-4	0.00290964
RGS2	0.00290924
BTN2A2	0.00290622
ZNF880	0.00290502
FXYD3	0.00290435
NTS	0.00290431
KLK4	0.00290327
DNMT3A	0.00290233
ACTR3C	0.00290081
PLA2G4B	0.00290015
SLC25A35	0.00289814
SEPP1	0.00289807
ALKBH1	0.00289649
SLC25A24	0.00289571
SNTG2	0.00289522
EHHADH	0.00289007
JMJD7-PLA2G4B	0.00288726
SLC3A1	0.00288357
KIAA0391	0.00288222
C4orf36	0.00288154
CASC1	0.00287763
PIGY	0.00287748
C19orf10	0.00287606
GPX2	0.00287561
DECR2	0.00287521
CASP10	0.00287021
KHK	0.00286984
HPR	0.00286361
COX15	0.00286319
S100A13	0.00286221
TRAK2	0.00286202
RHBDD1	0.00286046
MELK	0.00285769
KCNG4	0.0028542
EPB42	0.00285361
NQO2	0.00285187
RCVRN	0.00285163
SETD4	0.00285041
EXOG	0.00284936
FRRS1	0.00284836
CD207	0.00284769
TAPBPL	0.00284533
SULT6B1	0.00284248
BDH1	0.00283904
TRIM68	0.00283807
UPK1A	0.00283521
NDUFA3	0.00283213
CCDC122	0.00283201
MEGT1	0.00283047
ZNF221	0.0028293
CUZD1	0.00282668
TIGD6	0.00282628
HLA-DPB1	0.00282506
DSCR4	0.00282498
ZNF560	0.00282411
TDRD10	0.00282354
PEX12	0.00282333
CYP3A4	0.00282264
OR4E2	0.00282181
CYP39A1	0.00282145
C14orf166B	0.00281972
GLYATL2	0.00281881
SPSB2	0.00281662
ST3GAL6	0.00281628
OR2B2	0.00281573
SAMD5	0.00281504
SLIRP	0.00281503
TECTB	0.00281365
PGBD1	0.00281306
OIP5	0.00281303
NMU	0.0028121
KLHL35	0.00280937
TMEM81	0.00280621
GPR141	0.00280527
OR4F6	0.00280166
ULBP1	0.00280112
RAD51B	0.00279177
METTL22	0.00278927
DNAI2	0.00278921
KRTAP5-8	0.00278842
PRB1	0.00278649
CNTN6	0.00278642
FN3KRP	0.00278292
TMEM106C	0.00278205
KRTAP4-4	0.00278086
ZNF773	0.00277976
THEM5	0.00277823
TRMT61B	0.00277526
IGFL1	0.00277312
DRC1	0.00277245
NUPR1	0.00277231
CER1	0.00276928
IQCE	0.00276734
VCPKMT	0.00276542
PAPL	0.00276435
DCXR	0.00276241
RRP1	0.00276171
L1TD1	0.00276124
FSD2	0.0027587
BROX	0.00275808
CCL24	0.00275454
CNBD1	0.00275443
ENO3	0.00275409
NAP1L4	0.00275312
OR10A6	0.00275177
MAP3K19	0.00275027
ADAM28	0.00274607
LRR1	0.00274581
MRRF	0.00274462
TAS1R2	0.00274389
ZNF611	0.0027432
C11orf94	0.00274281
ADORA2B	0.00274143
GUCA1B	0.00273733
KIAA1257	0.00273596
C9orf24	0.00273524
ZNF214	0.00273314
HMSD	0.00273198
OR52H1	0.00273143
TINAG	0.00273002
NAALADL2	0.0027264
CCDC3	0.002725
DUSP11	0.00272313
MMP25	0.00272183
MPV17	0.00272172
PLEK2	0.00272052
ODF2L	0.00272021
OGN	0.00271836
SPINK9	0.0027179
PTPLAD2	0.00271787
ZNF253	0.00271749
SIRPB1	0.0027173
SLC24A5	0.00271677
PON1	0.00271588
C1orf63	0.00271383
HEPACAM2	0.00271101
TMEM19	0.00270908
HIST1H2BG	0.00270805
HSF2BP	0.00270668
URAD	0.00270549
ASIC5	0.00270401
ZNF222	0.00270313
NOX1	0.00270218
ERAP1	0.00269957
TRABD2A	0.00269306
ST6GALNAC2	0.0026917
ICAM3	0.00269065
LGALS14	0.00268635
SPHK1	0.00268316
CHEK2	0.00267917
EEF2K	0.00267827
BAG4	0.00267773
SLC34A3	0.00267452
SLC25A34	0.0026729
RIBC2	0.00267252
TATDN3	0.00267113
FABP2	0.00267059
FUT10	0.00267037
PPM1J	0.00266906
RPS16	0.00266764
CHURC1	0.00266747
CCDC170	0.00266706
SELO	0.00266589
GLDN	0.00265972
TAC3	0.0026597
KCNJ1	0.00265725
H2BFWT	0.00265632
DCST2	0.00265555
NEK11	0.00265496
TMC7	0.00265469
ZNF793	0.00265369
AC010441.1	0.00265326
KLHDC4	0.00265321
SLC28A3	0.0026518
GEM	0.00265145
SIDT1	0.00265111
PADI1	0.00265052
IRAK3	0.00264995
ACSM2B	0.00264988
C3orf84	0.00264849
CCDC173	0.00264743
TRIM72	0.00264495
CAPN12	0.00264428
C1orf50	0.00264121
IZUMO4	0.00263829
FCRL5	0.0026372
AQP11	0.00263182
LENG9	0.00263064
ZSCAN5B	0.00263024
GPNMB	0.00262809
RGS21	0.00262557
ANKRD23	0.00262495
ANGPTL5	0.00262288
GALNT5	0.0026206
BPI	0.00261844
RXFP4	0.00261796
KDELR3	0.00261749
INSL4	0.00261719
ZNF461	0.00261569
ELOVL7	0.00261384
P4HA2	0.0026094
BTN3A1	0.00260918
ROBO4	0.00260656
KRTAP4-11	0.00260239
TACR3	0.00260233
C10orf10	0.00260197
MARC1	0.00260149
TEX35	0.00259992
TMEM143	0.00259947
GCAT	0.00259872
GTPBP8	0.00259771
QSOX1	0.00259667
EXOSC9	0.00259472
ENKUR	0.00259292
ZNF607	0.00258302
PSMC6	0.00258288
SPHAR	0.00258275
PSRC1	0.00257991
AVEN	0.00257883
FAM206A	0.00257645
GPX5	0.00257624
SNX10	0.00257422
ITLN2	0.00256905
ZNF878	0.0025683
LGALS12	0.00256634
C2orf27B	0.00256205
DUSP22	0.00256156
SLC7A7	0.00255973
RAB36	0.00255882
C1orf177	0.00255849
WBP2NL	0.00255606
STEAP1B	0.00255145
MFSD1	0.00254965
FETUB	0.00254821
OR5P2	0.00254634
GADD45GIP1	0.00254612
DPYS	0.00254607
HNRNPA1L2	0.00254559
CCDC129	0.0025433
ATP5L2	0.00253729
VTCN1	0.00253624
ST6GALNAC4	0.00253623
DQX1	0.00253317
POLM	0.00253166
TRNT1	0.00253129
SPATA20	0.00252909
C11orf42	0.00252842
ELOVL5	0.00252523
PLBD2	0.00252429
CCDC110	0.00252427
OR5H6	0.00252304
SERPINB9	0.00251958
TAS2R50	0.00251733
KRT6C	0.00251433
MAS1	0.00251378
OR6C65	0.00251346
BIRC8	0.00251029
SCGB1C1	0.00251007
FAM47C	0.00250538
OR51G2	0.00250485
C1orf53	0.00250344
IMP3	0.00250204
CCDC159	0.00250141
RDH13	0.00250097
ITIH2	0.00249913
PCSK9	0.00249816
SLC18A3	0.00249808
C15orf48	0.00249768
XRRA1	0.00249534
CAPN13	0.00249417
DDX58	0.00249203
SGK223	0.00249134
MAPK12	0.00249
TCN1	0.00248925
C1orf213	0.00248606
MTHFD2L	0.00248504
TLR4	0.00248491
CST3	0.00248398
HEPN1	0.00248369
DPP7	0.00248293
ZNF347	0.00247529
CR1L	0.00247463
TPP1	0.00247331
BID	0.00247249
CDK5RAP1	0.00246978
TYW1B	0.00246873
DERL3	0.00246598
NLRP12	0.00246597
PPIF	0.0024642
MISP	0.00245984
SLC31A2	0.00245486
MNS1	0.00245295
SCTR	0.00245098
KRT75	0.00245089
CPA6	0.00245034
AS3MT	0.00244946
COLCA1	0.00244891
MAP10	0.00244867
PTER	0.0024483
CRP	0.00244802
DHRS12	0.00244723
PREPL	0.00244652
SURF1	0.0024461
C10orf129	0.00244473
TRIM17	0.00244437
PTGES3L	0.0024414
ZNF813	0.00243895
CLNK	0.00243729
DNAJC5G	0.00243724
CHCHD7	0.00243615
ZNF175	0.00243474
ZNF14	0.00243415
C6orf48	0.00243321
ITFG3	0.00243188
SPACA7	0.00243033
RXFP3	0.00242881
CCBL2	0.00242818
FAM209A	0.0024279
IFI27L2	0.00242678
MAP1LC3C	0.00242395
MS4A10	0.00242377
C2orf73	0.00242272
MMACHC	0.00242186
EDN2	0.00242185
CPVL	0.00242123
MGMT	0.00242085
OR4C3	0.00242038
INSL5	0.00241985
LYPD6	0.0024179
CCDC69	0.00241783
PPP1R32	0.00241769
ROM1	0.00241747
PSG2	0.00241671
PLA2G2E	0.00241461
CHRNA6	0.002414
ANKRD22	0.00241363
HINT2	0.00241279
ZNF268	0.00241251
AADACL4	0.00240789
PAPSS1	0.00240649
CTSL	0.00240308
ZNF701	0.00240293
ZNF195	0.00240156
CYP2A6	0.00240154
EPHX2	0.00240009
ARHGAP11B	0.00239919
BCCIP	0.00239643
LRRC61	0.00239312
TMEM170A	0.0023913
GNB1L	0.0023912
CLDN25	0.00238937
ACOT12	0.00238759
HCAR3	0.00238463
SDR16C5	0.00238435
NXNL1	0.00238428
CXCL5	0.00238227
NLRX1	0.0023805
SLC34A1	0.00237833
SAG	0.00237147
CHPF2	0.00237103
ZNF419	0.00237031
PLGRKT	0.00236964
C10orf62	0.00236626
LRRC43	0.00236533
ACOT4	0.00236497
C16orf58	0.00236383
RP11-20I23.1	0.00236359
DNALI1	0.00236314
FAM110C	0.00236261
HIGD1B	0.0023613
TYR	0.0023587
C9orf173	0.002357
ANXA3	0.00235409
AKR7L	0.00235349
SLC22A1	0.0023531
ECHDC2	0.00235296
OSER1	0.00235253
AGTR2	0.00235148
HIST1H2BH	0.00235095
CLCA4	0.00234809
C2orf50	0.00234649
KRT33A	0.00234585
KCNJ16	0.00234363
DNAJC24	0.00234362
TTLL13	0.00234218
CRYBA2	0.00233963
CD300LB	0.00233808
C10orf67	0.00233808
RIPPLY2	0.00233788
PSG3	0.00233586
STOX1	0.00233564
BNIPL	0.00233465
RPUSD1	0.00233404
SYCE1	0.00233261
MIOX	0.00233125
MPPE1	0.00233102
LDHC	0.00232961
OR52A5	0.00232893
KIAA0020	0.00232879
SLC2A5	0.0023287
NUDT1	0.00232813
DPH1	0.00232564
LRG1	0.00232493
CHRND	0.00232037
OR4C13	0.00231956
LONP2	0.00231697
CNBD2	0.00231331
EFCAB2	0.00231271
TRIM55	0.00231238
PNLIPRP2	0.00231225
BEST3	0.00231126
XPA	0.00231062
SYNE4	0.00231009
KRT77	0.00230948
IL15RA	0.00230882
S100P	0.00230777
GTPBP10	0.00230654
CEACAM19	0.00230312
PLBD1	0.00230174
SLC36A2	0.00229621
PSMB10	0.00229123
EXOSC2	0.00229013
MLKL	0.00228743
HTRA4	0.00228715
KRT33B	0.00228684
DYNAP	0.00228607
EFNA3	0.002285
CCL16	0.0022844
FMO5	0.00228304
GLYATL1	0.00228223
SLC22A12	0.0022805
PAH	0.00227975
RABEPK	0.00227823
ZDHHC11	0.00227718
OR6C3	0.00227507
SLC35G3	0.00227305
BLOC1S5	0.0022727
FGFBP2	0.00227218
CEP57L1	0.00227105
TNFRSF13B	0.00227027
UGT2B15	0.00226905
IQCF2	0.00226857
OR2C1	0.00226841
TAAR1	0.00225988
C9orf170	0.00225979
RAB23	0.00225944
PCDHA11	0.00225641
GMFG	0.00225483
TSTD2	0.00224939
MSLN	0.00224607
CDC20B	0.00224466
OLFML2A	0.00224385
STAR	0.00223749
SIGLEC7	0.0022371
PEBP1	0.00223683
ZNF432	0.00223463
ASB11	0.00222969
DNAJC28	0.00222773
SAP30BP	0.00222507
DEFA5	0.00222456
SCIN	0.00222424
KRTAP9-2	0.00222292
ZNF681	0.00222278
POLR2E	0.00222224
TTC23	0.00222098
TMEM255B	0.00222083
AIM2	0.00221937
NOX3	0.00221715
ZNHIT1	0.00221639
YIF1A	0.00221613
CYP4F3	0.0022156
SAP18	0.00221493
UROC1	0.00221423
CRISP3	0.00221395
LY6G6C	0.00221304
WDR53	0.0022082
TRIM49B	0.00220618
CRISPLD2	0.00220518
KLC3	0.00220061
FMO3	0.00219982
SH2D7	0.00219913
ECI1	0.00219839
PVR	0.00219655
FBXO48	0.00219515
EFCAB4A	0.00219508
MAB21L3	0.00219428
ZNF85	0.00218936
TRIM16L	0.00218913
PLD4	0.00218902
DRAXIN	0.00218395
SPINK6	0.0021837
TIMM8B	0.00218299
OR1L8	0.00218234
OR2W3	0.00218007
MRGPRD	0.00217778
KRT84	0.00217772
C6orf223	0.00217276
SLC26A4	0.0021724
PXT1	0.00217237
GLIPR1L1	0.00217089
DBH	0.00217059
SLC44A3	0.00216873
KHNYN	0.00216862
SLC36A4	0.00216605
KDELC2	0.00216473
CYP1A2	0.00216402
SPINK7	0.00216397
LTV1	0.00216392
CPA3	0.00216348
C3orf56	0.00216311
KCNH6	0.00216064
MRO	0.00216043
DGAT2L6	0.00215967
PCDHGA7	0.00215902
FAM188B	0.00215766
NSUN4	0.0021563
LCE1E	0.00215336
CEACAM21	0.00215305
ACTL7B	0.00215042
SLC25A23	0.00214718
AP000695.1	0.00214619
NR0B2	0.00214463
HIST1H4B	0.00214362
SIRT5	0.00214149
AMIGO3	0.00213841
CYP1B1	0.00213774
UCMA	0.00213749
DHPS	0.00213623
RNF181	0.00213582
MTHFSD	0.00213575
MRGPRX4	0.00213254
HIST1H2BD	0.00213167
SLC27A3	0.00213089
HIST1H4D	0.00212974
EME1	0.00212696
MRPL11	0.00212622
RMDN1	0.0021229
PRR4	0.00211703
PIGG	0.00211444
ALDH3A1	0.00211326
CD1D	0.00211301
PARM1	0.002112
CAPS	0.00211195
LYSMD4	0.00211
RBPJL	0.00210812
TSPEAR	0.00210603
HTR3C	0.00210592
LILRA5	0.0021059
C16orf71	0.00210577
AQP7	0.00210381
OR13J1	0.00210365
ODAM	0.00209891
GPR146	0.0020963
DEFB132	0.00209524
IRF3	0.00209483
ZNF334	0.00209431
SLC46A3	0.00209422
SUCNR1	0.0020926
PDE6H	0.00209146
C9orf163	0.00209051
CHI3L2	0.00208865
OR4C46	0.00208641
PRDX1	0.0020856
PIR	0.00207837
DFNA5	0.00207787
MARCH10	0.00207637
PRSS55	0.00207474
DAO	0.00207425
C11orf1	0.00207263
CASP5	0.00207095
OR6K3	0.00207068
CES3	0.0020683
CCR3	0.00206661
ZNF737	0.00206598
OASL	0.00206446
ZNF546	0.0020644
AGMO	0.00205966
ZNF616	0.0020571
ZP4	0.00205568
PIGQ	0.00205183
DEFB127	0.00205121
CCDC27	0.00204986
CD300E	0.00204983
HIST1H2BO	0.00204979
UGT2B10	0.00204709
ZFAND1	0.0020467
SARM1	0.00204637
NMNAT3	0.00204616
AGPAT9	0.00204519
GNAT3	0.00204458
SLC5A10	0.00204263
VSTM1	0.00204163
AIPL1	0.00203938
IRAK1BP1	0.00203881
FAM198B	0.00203859
NTSR2	0.00203312
LYPD3	0.00203194
PADI3	0.00203006
THAP3	0.00202974
OTUD6B	0.00202908
DAND5	0.00202625
AEN	0.00202391
TMEM80	0.00202273
OR1L1	0.00201928
RHBDL1	0.00201886
COX7A2L	0.00201861
HEXDC	0.00201559
AKR7A3	0.00201179
ZNF584	0.00201008
SMTNL1	0.00201005
ACYP2	0.00200864
C16orf92	0.00200761
AKIP1	0.00200629
NLRP4	0.00200511
LYZ	0.00200483
VNN2	0.00200473
CPQ	0.00200345
ZNF181	0.00200327
SLC9B1	0.00200113
C9orf152	0.002001
OR5D16	0.0019993
CPB1	0.0019989
TERF1	0.00199842
ZNF728	0.00199738
AMZ1	0.00199716
SMAP2	0.00199583
TCTE1	0.0019954
TEKT4	0.00199283
SLC25A52	0.00199239
C14orf177	0.00199212
NEIL2	0.00199069
SHPK	0.00199022
LY6G6F	0.00198992
EMCN	0.0019893
HAUS1	0.00198846
MCOLN2	0.00198717
C7orf57	0.00198542
KRTAP10-2	0.00197977
GZMK	0.00197867
PARP15	0.00197593
SUN3	0.00197231
CARD8	0.00196982
SLC6A19	0.00196977
SLC28A2	0.00196906
CCKAR	0.00196663
OPRK1	0.00196279
NEU2	0.00196017
RPS6KB2	0.00195972
C12orf42	0.00195532
KRTAP24-1	0.00195401
ARGFX	0.00194814
ALG10B	0.00194426
ZNF664	0.00194272
AHSG	0.00194259
LOXL4	0.00194125
GPR157	0.00193888
KRTAP9-7	0.00193651
MAPK15	0.00193635
MFSD7	0.00193457
KRTAP13-3	0.00193239
SLC7A13	0.00193116
ZNF845	0.00193077
CHST13	0.00193059
SLC26A1	0.00192895
SAYSD1	0.00192838
UBD	0.00192797
FAM71F2	0.00192683
TEX19	0.00192163
RP11-404P21.8	0.0019216
TIMD4	0.00192146
BLOC1S2	0.00192117
GPA33	0.00191562
ANKRD42	0.00191484
TDGF1	0.00191419
MFSD3	0.00191341
TRIT1	0.00191297
F2RL1	0.00191285
GPR39	0.00191173
ARV1	0.00191095
SH2D6	0.00191045
VSIG4	0.00190987
HEMGN	0.00190696
NEU3	0.0019063
MED26	0.00190506
PLA2G12A	0.00190115
NMRK2	0.00190084
TAS2R41	0.00189948
LGALS3BP	0.0018984
CYP4V2	0.00189258
C7orf69	0.00188949
KRT24	0.0018881
NOXA1	0.00188746
FAM63A	0.00188584
DECR1	0.00188396
TPSG1	0.00188156
SHCBP1L	0.0018796
TLR2	0.00187854
PMM2	0.00187607
AUNIP	0.00187407
APOL2	0.00187256
OXER1	0.00187034
GALNT8	0.00186944
PEX7	0.00186909
MTFR2	0.00186784
DNAJC15	0.0018669
MESP1	0.00186674
CIB4	0.00186653
MAP2K3	0.00186622
CD160	0.00186256
RMND5B	0.00186092
PCDHB14	0.00186057
DCD	0.00185984
PROKR1	0.00185876
TEX30	0.00185663
PCTP	0.00185263
C1QTNF9B	0.00184923
HIST1H2AD	0.00184775
OR10A3	0.00184629
CHRNB3	0.001846
GPATCH3	0.00184503
CRISP2	0.00184403
HTATIP2	0.00183896
AKR1C1	0.00183885
CPA1	0.00183771
OR6T1	0.00183312
SLC39A5	0.00183185
ZNF846	0.00183094
PDHA2	0.00182987
NMUR1	0.00182353
DEFB108B	0.00182277
ASIP	0.00182228
AGER	0.00182073
ZNF514	0.00181908
DHRS7	0.00181721
PIRT	0.00181707
CXCR1	0.00181368
PYHIN1	0.00181362
ZNF700	0.001813
MCPH1	0.00181199
BCL2L12	0.00181179
ZNF404	0.00181179
PYCARD	0.00180892
C20orf85	0.00180495
GGTLC1	0.00180252
CYP2B6	0.00180049
SLC22A9	0.00179987
OR5T3	0.00179643
HIST1H4E	0.00179641
TREML4	0.00179395
NMS	0.00179347
KLK9	0.00178796
SLC5A11	0.00178795
PRPSAP1	0.00178736
KRTAP3-3	0.00178663
VEGFB	0.00178562
OR5H14	0.00178125
SH2D1B	0.00177968
LCN6	0.00177796
TUBB1	0.00177786
MRPL43	0.00177158
BPIFA1	0.00177074
ZNF662	0.00176731
UGT1A7	0.00176555
NPY4R	0.00176268
EMR3	0.00176252
HLA-F	0.00176043
GCNT2	0.00175966
OR13C3	0.00175726
TNFRSF10B	0.00175344
S100A1	0.00175264
BST1	0.00175146
METTL21A	0.0017508
PPP2R2C	0.00174914
ZNF781	0.00174356
APOL5	0.00173811
IFI44	0.00173808
C14orf182	0.00173791
AC006435.1	0.00173409
PLD6	0.00173365
IL36B	0.0017326
LST1	0.00173185
KRTAP19-8	0.00173163
C16orf89	0.00173162
OPRM1	0.00173126
STPG2	0.00172444
ENDOU	0.00172326
SLC22A16	0.00172288
SLC10A6	0.00172177
ASGR2	0.00171921
OR6A2	0.00171785
PUS7L	0.00171301
HMGCLL1	0.00171234
C1orf192	0.00171128
ZNF695	0.00171113
TRIML1	0.00170798
C9orf50	0.00170707
COCH	0.00170413
PIF1	0.00170385
NPY2R	0.00169849
ZNF396	0.00169784
OR6C76	0.00169742
PNPLA5	0.00169626
OR7D4	0.00169616
RASSF4	0.0016895
C22orf29	0.00168616
UEVLD	0.00168499
OR52K2	0.00168367
REXO4	0.00168284
SEC22C	0.00168201
FAM211B	0.00168051
GTDC1	0.00167886
WBSCR28	0.00167742
ZNF816	0.00167564
GPT	0.00167552
ZNF585B	0.00167517
OR8S1	0.00167443
C9orf156	0.0016729
FAM177B	0.0016727
PUSL1	0.00167121
PINX1	0.00167095
OR51F2	0.00166888
CYP2D6	0.00166842
PCDHB11	0.00166828
SPAG4	0.00166741
PRG2	0.00166592
CPNE3	0.00166392
BAD	0.00166273
AIF1	0.00166233
AGMAT	0.00166194
CYTL1	0.00166153
IL3	0.00166054
CMC2	0.00165829
MPZL3	0.00165756
LY9	0.00165652
SMIM3	0.00165648
AIFM2	0.00165619
OR52B4	0.00165519
OR56A3	0.00165366
ZSCAN32	0.00165267
OR9G1	0.0016509
PLA2G1B	0.00165085
C12orf36	0.00164995
GYPE	0.00164778
CEACAM18	0.00164295
FIBCD1	0.00163759
IL25	0.00163612
ASB13	0.00163584
SLC25A31	0.00163418
ZCCHC5	0.00163316
OR5T1	0.00163212
FCRL1	0.00163077
GSX2	0.00163009
C19orf44	0.00162467
OR6Y1	0.00161924
GLT1D1	0.00161695
CSTB	0.00161671
TGIF1	0.00161474
AP1M2	0.00161261
CHIT1	0.00161252
PCDHB1	0.00161159
ASB18	0.00161126
OR56B1	0.00161095
FBXO40	0.00160885
TM4SF19	0.00160852
FABP4	0.00160617
ZIK1	0.00160339
DNASE1	0.00159933
LY6D	0.00159874
TREML1	0.00159747
LACRT	0.00159626
PRTFDC1	0.00159599
DFFB	0.00159444
KBTBD12	0.00159429
CYP1A1	0.00159154
ZNF776	0.00159123
MIIP	0.00158988
OR9A4	0.00158893
TRUB1	0.00158884
CLDN17	0.00158656
C8orf34	0.00158628
C22orf42	0.0015858
ICA1L	0.00158484
KCNK6	0.00158278
SLC25A21	0.00158105
OR6X1	0.00158063
LILRB4	0.0015806
HDHD2	0.00158051
ZFP69B	0.00157756
USMG5	0.00157667
SLC18A1	0.00157661
KCNMB1	0.0015731
NPBWR1	0.00156874
TMEM59	0.00156729
CCL3	0.00156694
LRIT2	0.00156692
SERPINA3	0.00156383
SLC10A2	0.00156368
RNLS	0.00156232
HMX2	0.00155977
NMRAL1	0.00155416
SPATC1	0.00155335
USP17L2	0.00155317
LECT1	0.00154983
SLC25A2	0.00154716
FCAR	0.00154618
C1orf61	0.00154611
C1orf109	0.00154496
